东方网力科技股份有限公司,148
北京神州绿盟信息安全科技股份有限公司,373
北京安控科技股份有限公司,76
北京恒通创新赛木科技股份有限公司,78
天津鹏翎胶管股份有限公司,347
易事特集团股份有限公司,100
深圳市赢时胜信息技术股份有限公司,0
鼎捷软件股份有限公司,36
北京东方通科技股份有限公司,23
上海安硕信息技术股份有限公司,0
北京光环新网科技股份有限公司,0
飞天诚信科技股份有限公司,1197
安徽国祯环保节能科技股份有限公司,116
深圳市艾比森光电股份有限公司,117
康跃科技股份有限公司,145
迪瑞医疗科技股份有限公司,231
西安天和防务技术股份有限公司,63
南京宝色股份公司,79
广州博济医药生物技术股份有限公司,11
潮州三环,221
浙江迦南科技股份有限公司,183
快乐购物股份有限公司,4
广东伊之密精密机械股份有限公司,119
北京昆仑万维科技股份有限公司,11
北京浩丰创源科技股份有限公司,0
广州航新航空科技股份有限公司,41
厦门红相电力设备股份有限公司,117
常州强力电子新材料股份有限公司,43
暴风集团股份有限公司,79
蓝思科技股份有限公司,271
杭州中泰深冷技术股份有限公司,74
广州鹏辉能源科技股份有限公司,43
美康生物科技股份有限公司,124
成都运达科技股份有限公司,65
山东莱芜金雷风电科技股份有限公司,46
北京汉邦高科数字技术股份有限公司,72
创业软件股份有限公司,27
北京耐威科技股份有限公司,0
珠海全志科技股份有限公司,352
广东惠伦晶体科技股份有限公司,22
上海华铭智能终端设备股份有限公司,62
高伟达软件股份有限公司,0
深圳四方精创资讯股份有限公司,0
上海中信信息发展股份有限公司,34
神思电子技术股份有限公司,114
广州万孚生物技术股份有限公司,202
华自科技股份有限公司,210
上海润欣科技股份有限公司,5
湖北盛天网络技术股份有限公司,22
中科创达软件股份有限公司,232
广东温氏食品集团股份有限公司,251
启迪设计集团股份有限公司,6
深圳市名家汇科技股份有限公司,43
杭州中亚机械股份有限公司,638
深圳友讯达科技股份有限公司,79
湖南三德科技股份有限公司,332
科大国创软件股份有限公司,7
北京辰安科技股份有限公司,25
珠海健帆生物科技股份有限公司,163
深圳市优博讯科技股份有限公司,27
深圳市今天国际物流技术股份有限公司,55
深圳冰川网络股份有限公司,0
深圳市同益实业股份有限公司,4
北京先进数通信息技术股份公司,21
深圳市朗科智能电气股份有限公司,55
深圳市雄帝科技股份有限公司,66
浙江和仁科技股份有限公司,6
无锡路通视信网络股份有限公司,78
武汉理工光科股份有限公司,144
贝达药业股份有限公司,28
深圳市星源材质科技股份有限公司,164
上海会畅通讯股份有限公司,2
北京数字认证股份有限公司,15
江龙船艇科技股份有限公司,97
上海移为通信技术股份有限公司,34
广东万里马实业股份有限公司,9
诚迈科技(南京)股份有限公司,3100441
深圳市飞荣达科技股份有限公司,75
东莞金太阳研磨股份有限公司,16
广东拓斯达科技股份有限公司,101
北京思特奇信息技术股份有限公司,703
宣亚国际品牌管理(北京)股份有限公司,3485990
深圳市欣天科技股份有限公司,41
广州尚品宅配家居股份有限公司,2
博士眼镜连锁股份有限公司,15
广东三雄极光照明股份有限公司,162
海南普利制药股份有限公司,23
深圳开立生物医疗科技股份有限公司,221
广东达安项目管理股份有限公司,3
深圳市广和通无线股份有限公司,66
浙江正元智慧科技股份有限公司,19
福建星云电子股份有限公司,20
深圳市民德电子科技股份有限公司,18
中孚信息股份有限公司,19
北京科锐国际人力资源股份有限公司,0
北京科蓝软件系统股份有限公司,0
深圳市杰恩创意设计股份有限公司,3
深圳市富满电子集团股份有限公司,53
湖南国科微电子股份有限公司,138
深圳市建筑科学研究院股份有限公司,67
深圳华大基因股份有限公司,108
上海浦东发展银行股份有限公司,7
广州白云国际机场股份有限公司,2
东风汽车股份有限公司,1627
中国国际贸易中心股份有限公司,5
北京首创股份有限公司,8
上海国际机场股份有限公司,21
内蒙古包钢钢联股份有限公司,2031
华能国际电力股份有限公司,352
华夏银行股份有限公司,18
中国民生银行股份有限公司,108
日照港股份有限公司,154
上海国际港务,119
宝山钢铁股份有限公司,11289
上海电力股份有限公司,72
中国石油化工股份有限公司,56163
中国南方航空股份有限公司,25
中信证券股份有限公司,0
三一重工股份有限公司,3584
招商银行股份有限公司,86
北京歌华有线电视网络股份有限公司,31
保利房地产,0
中国联合网络通信股份有限公司,1
浙江广厦股份有限公司,0
昆吾九鼎投资控股股份有限公司,0
北京万东医疗科技股份有限公司,0
中国医药健康产业股份有限公司,1
厦门象屿股份有限公司,0
青岛海信电器股份有限公司,5489
国投安信股份有限公司,0
华润双鹤药业股份有限公司,52
南京高科股份有限公司,0
郑州宇通客车股份有限公司,2105
中国葛洲坝集团股份有限公司,1014
河南银鸽实业投资股份有限公司,22
上海梅林正广和股份有限公司,146
江苏保千里视像科技集团股份有限公司,49
人福医药集团股份公司,156
东风电子科技股份有限公司,75
天津海泰科技发展股份有限公司,0
中信国安葡萄酒业股份有限公司,3
北京同仁堂股份有限公司,90
中视传媒股份有限公司,0
特变电工股份有限公司,321
包头明天科技股份有限公司,0
云南云天化股份有限公司,258
广州发展集团股份有限公司,6
林海股份有限公司,38
同方股份有限公司,747
上海汽车集团股份有限公司,3495
国金证券股份有限公司,0
贵州长征天成控股股份有限公司,0
杭州钢铁股份有限公司,4
金健米业股份有限公司,117
重庆太极实业,4
宁波波导股份有限公司,25
中青旅控股股份有限公司,0
湖北兴发化工集团股份有限公司,320
金发科技股份有限公司,1980
中国船舶工业股份有限公司,3
上海航天汽车机电股份有限公司,226
宁波维科精华集团股份有限公司,3
厦门建发股份有限公司,1
中体产业集团股份有限公司,0
浙江巨化股份有限公司,68
深圳香江控股股份有限公司,0
北汽福田汽车股份有限公司,9425
联美量子股份有限公司,0
太原重工股份有限公司,1605
上海建工集团股份有限公司,550
上海贝岭股份有限公司,687
河南黄河旋风股份有限公司,241
中国巨石股份有限公司,0
雅戈尔集团股份有限公司,9
哈尔滨东安汽车动力股份有限公司,385
瑞茂通供应链管理股份有限公司,0
佳通轮胎股份有限公司,0
广东生益科技股份有限公司,1160
北方光电股份有限公司,0
包头华资实业股份有限公司,1
中牧实业股份有限公司,137
上海复星医药,403
大唐电信科技股份有限公司,95
金宇生物技术股份有限公司,0
新湖中宝股份有限公司,0
浙江医药股份有限公司,484
江苏阳光股份有限公司,678
天津松江股份有限公司,0
江西昌九生物化工股份有限公司,0
凌源钢铁股份有限公司,0
圆通速递股份有限公司,0
山西广和山水文化传播股份有限公司,0
云南城投置业股份有限公司,0
北京万通地产股份有限公司,0
吉林成城集团股份有限公司,0
柳州两面针股份有限公司,166
广西梧州中恒集团股份有限公司,0
广汇能源股份有限公司,0
浙江阳光照明电器集团股份有限公司,195
内蒙古北方重型汽车股份有限公司,216
浙江海正药业股份有限公司,421
国电南京自动化股份有限公司,668
中外运空运发展股份有限公司,2
航天信息股份有限公司,1636
江苏恒瑞医药股份有限公司,427
南京钢铁股份有限公司,1548
上海浦东路桥建设股份有限公司,142
河南羚锐制药股份有限公司,82
江苏舜天股份有限公司,0
大恒新纪元科技股份有限公司,46
亿阳信通股份有限公司,136
华仪电气股份有限公司,69
内蒙古鄂尔多斯资源股份有限公司,72
广汇汽车服务股份公司,0
维维食品饮料股份有限公司,44
南宁化工股份有限公司,12
江苏恒顺醋业股份有限公司,233
沈阳商业城股份有限公司,0
万华化学集团股份有限公司,484
上海家化联合股份有限公司,1234
江西洪都航空工业股份有限公司,0
营口港务股份有限公司,0
潍坊亚星化学股份有限公司,5
上海振华重工,1290
四川国栋建设股份有限公司,5
珠海华发实业股份有限公司,0
天津中新药业集团股份有限公司,862
广州白云山医药集团股份有限公司,44
澳柯玛股份有限公司,954
中国石油集团工程股份有限公司,0
华夏幸福基业股份有限公司,1
陕西航天动力高科技股份有限公司,217
恒力石化股份有限公司,0
山东高速股份有限公司,70
亚宝药业集团股份有限公司,241
浙江龙盛集团股份有限公司,332
精伦电子股份有限公司,126
牡丹江恒丰纸业股份有限公司,52
江西铜业股份有限公司,749
江西联创光电科技股份有限公司,54
西南证券股份有限公司,0
万向德农股份有限公司,0
健康元药业集团股份有限公司,12
广东明珠集团股份有限公司,6
金地,886
福建龙净环保股份有限公司,615
五矿资本股份有限公司,0
海澜之家股份有限公司,40
海润光伏科技股份有限公司,159
河南大有能源股份有限公司,94
北京动力源科技股份有限公司,220
国电南瑞科技股份有限公司,2504
山西安泰集团股份有限公司,39
北京华胜天成科技股份有限公司,155
湘潭电机股份有限公司,862
安徽江淮汽车集团股份有限公司,2508
上海现代制药股份有限公司,112
昆药集团股份有限公司,139
柳州化工股份有限公司,50
新疆青松建材化工,0
山东华鲁恒升化工股份有限公司,123
广东冠豪高新技术股份有限公司,45
通威股份有限公司,598
深圳市金证科技股份有限公司,51
华纺股份有限公司,125
株洲时代新材料科技股份有限公司,1584
杭州士兰微电子股份有限公司,828
山东好当家海洋发展股份有限公司,578
风神轮胎股份有限公司,453
杭萧钢构股份有限公司,288
湖南科力远新能源股份有限公司,42
株洲千金药业股份有限公司,525
凌云工业股份有限公司,220
双良节能系统股份有限公司,409
北京信威科技集团股份有限公司,0
江苏亨通光电股份有限公司,624
天津天药药业股份有限公司,27
龙元建设集团股份有限公司,52
烽火通信科技股份有限公司,2676
中化国际(控股)股份有限公司,2983667
航天晨光股份有限公司,307
华丽家族股份有限公司,0
上海大屯能源股份有限公司,341
国药集团药业股份有限公司,0
康美药业股份有限公司,225
贵州茅台酒股份有限公司,126
浙江华海药业股份有限公司,411
江苏中天科技股份有限公司,340
长园集团股份有限公司,156
浙江菲达环保科技股份有限公司,256
上海交大昂立股份有限公司,61
河南豫光金铅股份有限公司,149
天士力医药集团股份有限公司,0
中国软件与技术服务股份有限公司,85
亿晶光电科技股份有限公司,0
新疆赛里木现代农业股份有限公司,0
山煤国际能源集团股份有限公司,0
山东黄金矿业股份有限公司,37
深圳高速公路股份有限公司,3
厦门钨业股份有限公司,314
凯盛科技股份有限公司,28
江苏康缘药业股份有限公司,658
山鹰国际控股股份公司,0
恒生电子股份有限公司,81
信雅达系统工程股份有限公司,51
浙江康恩贝制药股份有限公司,120
卧龙电气集团股份有限公司,1137
新疆八一钢铁股份有限公司,1114
天地科技股份有限公司,827
海洋石油工程股份有限公司,1578
安徽海螺水泥股份有限公司,0
山东金晶科技股份有限公司,86
山东新华医疗器械股份有限公司,2270
用友网络科技股份有限公司,341
泰豪科技股份有限公司,821
贵州益佰制药股份有限公司,446
浙江新安化工集团股份有限公司,368
光明乳业股份有限公司,1015
黑龙江北大荒农业股份有限公司,5
青岛啤酒股份有限公司,299
方正科技集团股份有限公司,20
绿地控股集团股份有限公司,0
金杯汽车股份有限公司,0
老凤祥股份有限公司,0
上海氯碱化工股份有限公司,237
上海嘉宝实业,0
上海华谊集团股份有限公司,0
上海申达股份有限公司,0
上海新世界股份有限公司,0
华东建筑集团股份有限公司,0
上海龙头,123
上海三爱富新材料股份有限公司,175
上海东方明珠新媒体股份有限公司,6
申能股份有限公司,6
上海爱建集团股份有限公司,0
上海同达创业投资股份有限公司,0
上海外高桥集团股份有限公司,0
上海飞乐音响股份有限公司,65
上海申华控股股份有限公司,0
中安消股份有限公司,0
上海豫园旅游商城股份有限公司,0
信达地产股份有限公司,0
北京电子城投资开发集团股份有限公司,0
福耀玻璃工业集团股份有限公司,381
上海陆家嘴金融贸易区开发股份有限公司,1
哈药集团股份有限公司,1
天地源股份有限公司,0
浙江尖峰集团股份有限公司,1
杭州天目山药业股份有限公司,4
中华企业股份有限公司,0
上海交运集团股份有限公司,16
航天通信控股集团股份有限公司,8
四川金顶,0
上海普天邮通科技股份有限公司,102
广州珠江实业开发股份有限公司,0
甘肃刚泰控股,0
中国石化上海石油化工股份有限公司,928
青岛海尔股份有限公司,4138
上海亚通股份有限公司,0
福建东百集团股份有限公司,0
大商股份有限公司,0
长春欧亚集团股份有限公司,0
四川沱牌舍得酒业股份有限公司,27
三安光电股份有限公司,3
物产中大集团股份有限公司,0
西安曲江文化旅游股份有限公司,0
常林股份有限公司,117
南京医药股份有限公司,0
天津港股份有限公司,23
东软集团股份有限公司,1325
宁波富达股份有限公司,0
云南云维股份有限公司,10
山东鲁北化工股份有限公司,0
佳都新太科技股份有限公司,150
重庆百货大楼股份有限公司,0
中国高科集团股份有限公司,6
湖南海利化工股份有限公司,63
成都前锋电子股份有限公司,0
福建实达集团股份有限公司,0
苏州新区高新技术产业股份有限公司,0
辽宁成大股份有限公司,1
山西焦化股份有限公司,46
华域汽车系统股份有限公司,17
闻泰科技股份有限公司,0
江苏索普化工股份有限公司,12
大连大福控股股份有限公司,0
上海实业发展股份有限公司,0
江中药业股份有限公司,300
上海锦江国际酒店发展股份有限公司,0
厦门国贸集团股份有限公司,0
浪潮软件股份有限公司,281
安徽合力股份有限公司,1615
通策医疗投资股份有限公司,0
运盛(上海)医疗科技股份有限公司,814666
西藏城市发展投资股份有限公司,0
武汉市汉商集团股份有限公司,0
南京熊猫电子股份有限公司,1138
新疆友好,0
四川水井坊股份有限公司,167
